--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
./deep-text-recognition-benchmark/ocr_data/test/02366180.png	소문                       	0.9912
./deep-text-recognition-benchmark/ocr_data/test/02366217.png	섞다                       	0.8138
./deep-text-recognition-benchmark/ocr_data/test/02366219.png	비둘기                      	0.8834
./deep-text-recognition-benchmark/ocr_data/test/02366224.png	더                        	0.9962
./deep-text-recognition-benchmark/ocr_data/test/02366259.png	구르다                      	0.9961
./deep-text-recognition-benchmark/ocr_data/test/02366260.png	희생                       	0.9989
./deep-text-recognition-benchmark/ocr_data/test/02366269.png	마주치다                     	0.9801
./deep-text-recognition-benchmark/ocr_data/test/02366271.png	뛰어놀다                     	0.9026
./deep-text-recognition-benchmark/ocr_data/test/02366273.png	차                        	0.9994
./deep-text-recognition-benchmark/ocr_data/test/02366274.png	인하다                      	0.9960
./deep-text-recognition-benchmark/ocr_data/test/02366298.png	과거                       	0.9906
./deep-text-recognition-benchmark/ocr_data/test/02366303.png	지름길                      	0.9828
./deep-text-recognition-benchmark/ocr_data/test/02366307.png	스포츠                      	0.8747
./deep-text-recognition-benchmark/ocr_data/test/02366312.png	추진                       	0.9885
./deep-text-recognition-benchmark/ocr_data/test/02366320.png	교재                       	0.9953
./deep-text-recognition-benchmark/ocr_data/test/02366324.png	의복                       	0.9964
./deep-text-recognition-benchmark/ocr_data/test/02366325.png	입사                       	0.9957
./deep-text-recognition-benchmark/ocr_data/test/02366333.png	데우다                      	0.9870
./deep-text-recognition-benchmark/ocr_data/test/02366337.png	인정하다                     	0.9919
./deep-text-recognition-benchmark/ocr_data/test/02366340.png	야구장                      	0.9731
./deep-text-recognition-benchmark/ocr_data/test/02366347.png	장모                       	0.9992
./deep-text-recognition-benchmark/ocr_data/test/02366350.png	끄다                       	0.9913
./deep-text-recognition-benchmark/ocr_data/test/02366358.png	재미                       	0.9923
./deep-text-recognition-benchmark/ocr_data/test/02366364.png	말씀드리다                    	0.9523
./deep-text-recognition-benchmark/ocr_data/test/02366371.png	에어컨                      	0.9663
./deep-text-recognition-benchmark/ocr_data/test/02366377.png	문법                       	0.9490
./deep-text-recognition-benchmark/ocr_data/test/02366378.png	윗사람                      	0.9649
./deep-text-recognition-benchmark/ocr_data/test/02366391.png	대학원                      	0.9802
./deep-text-recognition-benchmark/ocr_data/test/02366397.png	지도자                      	0.9951
./deep-text-recognition-benchmark/ocr_data/test/02366411.png	긋다                       	0.9555
./deep-text-recognition-benchmark/ocr_data/test/02366427.png	경치                       	0.9962
./deep-text-recognition-benchmark/ocr_data/test/02366434.png	업종                       	0.9948
./deep-text-recognition-benchmark/ocr_data/test/02366439.png	높이                       	0.9936
./deep-text-recognition-benchmark/ocr_data/test/02366446.png	개나리                      	0.9788
./deep-text-recognition-benchmark/ocr_data/test/02366452.png	불꽃                       	0.9508
./deep-text-recognition-benchmark/ocr_data/test/02366455.png	곧바로                      	0.9557
./deep-text-recognition-benchmark/ocr_data/test/02366458.png	연습하다                     	0.9868
./deep-text-recognition-benchmark/ocr_data/test/02366467.png	수도꼭지                     	0.5057
./deep-text-recognition-benchmark/ocr_data/test/02366474.png	웨이터                      	0.9811
./deep-text-recognition-benchmark/ocr_data/test/02366476.png	상처                       	0.9877
./deep-text-recognition-benchmark/ocr_data/test/02366483.png	공격                       	0.9955
./deep-text-recognition-benchmark/ocr_data/test/02366487.png	여건                       	0.9981
./deep-text-recognition-benchmark/ocr_data/test/02366489.png	기록하다                     	0.9107
./deep-text-recognition-benchmark/ocr_data/test/02366502.png	개선하다                     	0.9798
./deep-text-recognition-benchmark/ocr_data/test/02366519.png	가능                       	0.9046
./deep-text-recognition-benchmark/ocr_data/test/02366522.png	없다                       	0.9950
./deep-text-recognition-benchmark/ocr_data/test/02366548.png	한편                       	0.9977
./deep-text-recognition-benchmark/ocr_data/test/02366550.png	동그랗다                     	0.8189
./deep-text-recognition-benchmark/ocr_data/test/02366554.png	비추다                      	0.9951
./deep-text-recognition-benchmark/ocr_data/test/02366565.png	진단하다                     	0.9727
./deep-text-recognition-benchmark/ocr_data/test/02366571.png	며칠                       	0.8396
./deep-text-recognition-benchmark/ocr_data/test/02366582.png	뛰어들다                     	0.9488
./deep-text-recognition-benchmark/ocr_data/test/02366584.png	발휘하다                     	0.9557
./deep-text-recognition-benchmark/ocr_data/test/02366587.png	손등                       	0.9921
./deep-text-recognition-benchmark/ocr_data/test/02366592.png	남동생                      	0.9628
./deep-text-recognition-benchmark/ocr_data/test/02366602.png	시대                       	0.9924
./deep-text-recognition-benchmark/ocr_data/test/02366604.png	성장하다                     	0.9131
./deep-text-recognition-benchmark/ocr_data/test/02366613.png	재밌다                      	0.9760
./deep-text-recognition-benchmark/ocr_data/test/02366618.png	고구려                      	0.9832
./deep-text-recognition-benchmark/ocr_data/test/02366619.png	회화                       	0.9987
./deep-text-recognition-benchmark/ocr_data/test/02366626.png	보장되다                     	0.9938
./deep-text-recognition-benchmark/ocr_data/test/02366630.png	안쪽                       	0.9943
./deep-text-recognition-benchmark/ocr_data/test/02366639.png	때문                       	0.9930
./deep-text-recognition-benchmark/ocr_data/test/02366640.png	그이                       	0.9667
./deep-text-recognition-benchmark/ocr_data/test/02366646.png	학자                       	0.9981
./deep-text-recognition-benchmark/ocr_data/test/02366651.png	부드럽다                     	0.9396
./deep-text-recognition-benchmark/ocr_data/test/02366655.png	우수하다                     	0.9507
./deep-text-recognition-benchmark/ocr_data/test/02366676.png	변화                       	0.9946
./deep-text-recognition-benchmark/ocr_data/test/02366677.png	속옹                       	0.7826
./deep-text-recognition-benchmark/ocr_data/test/02366698.png	도둑                       	0.9180
./deep-text-recognition-benchmark/ocr_data/test/02366718.png	풍부하다                     	0.9507
./deep-text-recognition-benchmark/ocr_data/test/02366725.png	말리다                      	0.9859
./deep-text-recognition-benchmark/ocr_data/test/02366749.png	종소리                      	0.9425
./deep-text-recognition-benchmark/ocr_data/test/02366751.png	건네다                      	0.9840
./deep-text-recognition-benchmark/ocr_data/test/02366757.png	접하다                      	0.9913
./deep-text-recognition-benchmark/ocr_data/test/02366770.png	위험성                      	0.9915
./deep-text-recognition-benchmark/ocr_data/test/02366783.png	이렇다                      	0.9767
./deep-text-recognition-benchmark/ocr_data/test/02366784.png	순진하다                     	0.9636
./deep-text-recognition-benchmark/ocr_data/test/02366799.png	조정                       	0.9940
./deep-text-recognition-benchmark/ocr_data/test/02366800.png	문                        	0.9868
./deep-text-recognition-benchmark/ocr_data/test/02366801.png	감동                       	0.9964
./deep-text-recognition-benchmark/ocr_data/test/02366811.png	저마다                      	0.9922
./deep-text-recognition-benchmark/ocr_data/test/02366812.png	효과적                      	0.9898
./deep-text-recognition-benchmark/ocr_data/test/02366815.png	보장하다                     	0.9944
./deep-text-recognition-benchmark/ocr_data/test/02366817.png	불구하다                     	0.9729
./deep-text-recognition-benchmark/ocr_data/test/02366818.png	장난감                      	0.9754
./deep-text-recognition-benchmark/ocr_data/test/02366825.png	특정하다                     	0.9707
./deep-text-recognition-benchmark/ocr_data/test/02366826.png	구속되다                     	0.9933
./deep-text-recognition-benchmark/ocr_data/test/02366829.png	유리창                      	0.9559
./deep-text-recognition-benchmark/ocr_data/test/02366836.png	일생                       	0.9913
./deep-text-recognition-benchmark/ocr_data/test/02366840.png	근무하다                     	0.9757
./deep-text-recognition-benchmark/ocr_data/test/02366855.png	기운                       	0.5979
./deep-text-recognition-benchmark/ocr_data/test/02366859.png	수없이                      	0.9886
./deep-text-recognition-benchmark/ocr_data/test/02366872.png	조절                       	0.9770
./deep-text-recognition-benchmark/ocr_data/test/02366873.png	비교                       	0.9779
./deep-text-recognition-benchmark/ocr_data/test/02366874.png	감소하다                     	0.9879
./deep-text-recognition-benchmark/ocr_data/test/02366875.png	바쁘다                      	0.9918
./deep-text-recognition-benchmark/ocr_data/test/02366901.png	사진기                      	0.9808
./deep-text-recognition-benchmark/ocr_data/test/02366902.png	안쪽                       	0.9984
./deep-text-recognition-benchmark/ocr_data/test/02366903.png	게시판                      	0.9221
./deep-text-recognition-benchmark/ocr_data/test/02366912.png	기원                       	0.6304
./deep-text-recognition-benchmark/ocr_data/test/02366918.png	달다                       	0.9906
